"IAFOST","2102","8-18573",2291,"BLOEM, LLC","GGPO"
"IAFOST","2102","8-21559",25662,"ALPINE CORPORATION","GGPO"
"IAFOST","2102","8-31596",2254,"COHASSET GIFTS & GARDEN","GGPO"
"IAFOST","2102","8-40041",25261,"SUNSET VISTA DESIGNS., INC.","GGPO"
"IAFOST","2102","8-40069",6478,"CONTINENTAL ART CENTER INC.","GGPO"
"IAFOST","2102","8-40595",36,"MARSHALL HOME","GGPO"
"IAFOST","2102","8-43458",21424,"CHIVE INC","GGPO"
"IAFOST","2102","8-44841",727,"ORBIT IRRIGATION PRODUCTS","GGPO"
"IAFOST","2102","8-45085",21,"MARSHALL HOME","GGPO"
"IAFOST","2102","8-45095",69465,"MARSHALL HOME","GGPO"
"IAFOST","2102","8-45098",46,"MARSHALL HOME","GGPO"
"IAFOST","2102","8-45182",9857,"OAK STREET WHOLESALE","GGPO"
"IAFOST","2102","8-45295",686,"MARSHALL HOME","GGPO"
"IAFOST","2102","8-46228",2138,"GREAT FINDS","GGPO"
"IAFOST","2102","8-50007",1148,"PRIMITIVE PLANTERS","GGPO"
"IAFOST","2102","8-50007",563,"TWINE CBD","GGPO"
"IAFOST","2102","8-50011",1358,"GOURMET RECIPE EXPERTS","GGPO"
"IAFOST","2102","8-50238",3217,"MID WEST WIRE WORKS","GGPO"
"IAFOST","2102","8-52366",2286,"BLUE THUMB","GGPO"
"IAFOST","2102","8-54246",1253,"MUSIC OF THE SPHERES","GGPO"
"IAFOST","2102","8-55161",2542,"PEARL VALLEY ORGANIX","GGPO"
"IAFOST","2102","8-55354",1172,"PRIMITIVE PLANTERS","GGPO"
"IAFOST","2102","8-60301",3237,"PITTMOSS LLC","GGPO"
"IAFOST","2102","8-63431",973,"PURPLE COW ORGANICS","GGPO"
"IAFOST","2102","8-67587",2709,"THE POP HAT","GGPO"
"IAFOST","2102","8-71396",656,"ESSCHERT DESIGN USA LLC","GGPO"
"IAFOST","2102","8-71498",26490,"ESSCHERT DESIGN USA LLC","GGPO"
"IAFOST","2102","8-71794",169,"MARSHALL HOME","GGPO"
"IAFOST","2102","8-75949",481,"MARSHALL HOME","GGPO"
"IAFOST","2102","8-78373",3725,"RENEE'S GARDEN","GGPO"
"IAFOST","2102","8-79510",19571,"SUNSET VISTA DESIGNS., INC.","GGPO"
"IAFOST","2102","8-88603",2103,"THE SCOTTS COMPANY","GGPO"
"IAFOST","2102","8-89288",277,"THE SCOTTS COMPANY","GGPO"
"IAFOST","2102","8-91144",244,"HYDRO FARM, INC.","GGPO"
"IAFOST","2102","8-91656",984,"CREEKSIDE SOILS","GGPO"
"IAFOST","2102","8-93608",-49,"Merito Industries","GGPO"
"IAFOST","2102","8-93618",1530,"Merito Industries","GGPO"
"IAFOST","2102","8-94120",375,"PRIMITIVE PLANTERS","GGPO"
"IAFOST","2102","8-94509",326,"MARSHALL HOME","GGPO"
"IAFOST","2102","9-09542",23212,"AMERICAN GARDENWORKS CO","GGPO"
